Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,DateTime,Year,Month,Hour,Weekday,Delay Category
Saturday,UNION STATION,SUDP,0,0,S,YU,5416,2025-01-04 16:58:00,2025,1,16,Saturday,No Delay
Saturday,WARDEN STATION,MUNCA,0,0,Unknown,BD,0,2025-01-04 17:10:00,2025,1,17,Saturday,No Delay
Saturday,EGLINTON STATION,MUNCA,0,0,Unknown,YU,0,2025-01-04 17:30:00,2025,1,17,Saturday,No Delay
Saturday,QUEEN STATION,MUNCA,0,0,N,YU,0,2025-01-04 17:45:00,2025,1,17,Saturday,No Delay
Saturday,OLD MILL STATION,SUDP,3,7,E,BD,5066,2025-01-04 17:54:00,2025,1,17,Saturday,Small
Saturday,WELLESLEY STATION,MUNCA,0,0,Unknown,YU,0,2025-01-04 17:55:00,2025,1,17,Saturday,No Delay
Saturday,SCARBOROUGH CTR STATIO,PUMEL,0,0,Unknown,BD,0,2025-01-04 19:01:00,2025,1,19,Saturday,No Delay
Saturday,SPADINA BD STATION,MUIS,0,0,Unknown,BD,0,2025-01-04 19:09:00,2025,1,19,Saturday,No Delay
Saturday,FINCH TAIL,SUUT,22,26,S,YU,5851,2025-01-04 19:15:00,2025,1,19,Saturday,Severe
Saturday,WARDEN STATION,MUIS,0,0,Unknown,BD,0,2025-01-04 19:20:00,2025,1,19,Saturday,No Delay
Saturday,EGLINTON WEST STATION,SUDP,0,0,Unknown,YU,0,2025-01-04 19:28:00,2025,1,19,Saturday,No Delay
Saturday,RUNNYMEDE STATION,SUDP,11,16,W,BD,5016,2025-01-04 20:14:00,2025,1,20,Saturday,Medium
Saturday,KIPLING STATION,MUIE,5,10,W,BD,5016,2025-01-04 20:38:00,2025,1,20,Saturday,Small
Saturday,COXWELL STATION,SUAE,6,12,W,BD,5355,2025-01-04 21:01:00,2025,1,21,Saturday,Medium
Saturday,WARDEN STATION,EUNT,0,0,E,BD,5089,2025-01-04 21:19:00,2025,1,21,Saturday,No Delay
Saturday,YONGE-UNIVERSITY AND B,MUO,0,0,Unknown,YU/BD,0,2025-01-04 22:00:00,2025,1,22,Saturday,No Delay
Saturday,SHEPPARD STATION,MUNCA,0,0,Unknown,YU,0,2025-01-04 22:40:00,2025,1,22,Saturday,No Delay
Saturday,MUSEUM STATION,SUDP,7,14,N,YU,6076,2025-01-04 23:00:00,2025,1,23,Saturday,Medium
Saturday,LANSDOWNE STATION,SUO,4,10,W,BD,5101,2025-01-04 23:03:00,2025,1,23,Saturday,Small
Saturday,WILSON STATION,MUIS,0,0,Unknown,YU,0,2025-01-04 23:06:00,2025,1,23,Saturday,No Delay
Saturday,LAWRENCE STATION,SUO,0,0,N,YU,5656,2025-01-04 23:27:00,2025,1,23,Saturday,No Delay
Saturday,ST PATRICK STATION,MUNCA,0,0,Unknown,YU,0,2025-01-04 23:30:00,2025,1,23,Saturday,No Delay
Saturday,BLOOR STATION,MUIRS,0,0,Unknown,YU,0,2025-01-04 23:33:00,2025,1,23,Saturday,No Delay
Saturday,KENNEDY BD STATION,MUIS,0,0,Unknown,BD,0,2025-01-04 23:36:00,2025,1,23,Saturday,No Delay
Saturday,DON MILLS STATION,SUDP,0,0,Unknown,SHP,0,2025-01-04 01:53:00,2025,1,1,Saturday,No Delay
Sunday,SPADINA YUS STATION,MUIS,0,0,Unknown,YU,0,2025-01-05 02:14:00,2025,1,2,Sunday,No Delay
Sunday,DUPONT STATION,PUTR,10,0,N,YU,6006,2025-01-05 08:33:00,2025,1,8,Sunday,Medium
Sunday,SUMMERHILL STATION,EUDO,7,13,S,YU,6126,2025-01-05 08:42:00,2025,1,8,Sunday,Medium
Sunday,KENNEDY BD STATION,TUO,4,8,E,BD,5313,2025-01-05 08:43:00,2025,1,8,Sunday,Small
Sunday,ISLINGTON STATION,SUUT,3,7,W,BD,5108,2025-01-05 10:23:00,2025,1,10,Sunday,Small
Sunday,ISLINGTON STATION,SUO,3,7,E,BD,5268,2025-01-05 10:26:00,2025,1,10,Sunday,Small
Sunday,LAWRENCE STATION,SUO,0,0,S,YU,5791,2025-01-05 10:51:00,2025,1,10,Sunday,No Delay
Sunday,GLENCAIRN STATION,MUATC,0,0,S,YU,5451,2025-01-05 11:01:00,2025,1,11,Sunday,No Delay
Sunday,COLLEGE STATION,SUDP,0,0,N,YU,0,2025-01-05 11:23:00,2025,1,11,Sunday,No Delay
Sunday,EGLINTON WEST STATION,SUDP,0,0,N,YU,5946,2025-01-05 11:57:00,2025,1,11,Sunday,No Delay
Sunday,UNION TO ST ANDREW STA,MUIR,3,7,N,YU,6061,2025-01-05 11:57:00,2025,1,11,Sunday,Small
Sunday,LAWRENCE STATION,SUDP,3,7,N,YU,5686,2025-01-05 13:26:00,2025,1,13,Sunday,Small
Sunday,ST GEORGE BD STATION,SUDP,3,7,E,BD,5006,2025-01-05 14:16:00,2025,1,14,Sunday,Small
Sunday,SHEPPARD STATION,PUOPO,5,8,N,YU,5641,2025-01-05 15:54:00,2025,1,15,Sunday,Small
Sunday,VAUGHAN MC STATION,MUSAN,4,8,S,YU,5634,2025-01-05 15:58:00,2025,1,15,Sunday,Small
Sunday,WARDEN STATION,MUIS,0,0,Unknown,BD,0,2025-01-05 16:02:00,2025,1,16,Sunday,No Delay
Sunday,BLOOR STATION,MUIR,4,8,N,YU,6081,2025-01-05 16:10:00,2025,1,16,Sunday,Small
Sunday,WARDEN STATION,MUI,18,22,E,BD,5346,2025-01-05 16:42:00,2025,1,16,Sunday,Severe
Sunday,QUEEN'S PARK STATION,MUNCA,0,0,Unknown,YU,0,2025-01-05 16:55:00,2025,1,16,Sunday,No Delay
Sunday,OSGOODE STATION,MUNCA,0,0,Unknown,YU,0,2025-01-05 16:55:00,2025,1,16,Sunday,No Delay
Sunday,DAVISVILLE STATION,SUDP,5,9,N,YU,6101,2025-01-05 16:56:00,2025,1,16,Sunday,Small
Sunday,BROADVIEW STATION,SUO,9,14,E,BD,5126,2025-01-05 17:34:00,2025,1,17,Sunday,Medium
Sunday,FINCH STATION,SUDP,0,0,Unknown,YU,0,2025-01-05 18:06:00,2025,1,18,Sunday,No Delay
Sunday,QUEEN'S PARK STATION,MUPAA,6,10,S,YU,5641,2025-01-05 18:16:00,2025,1,18,Sunday,Medium
Sunday,CHRISTIE STATION,MUI,11,15,E,BD,5199,2025-01-05 18:18:00,2025,1,18,Sunday,Medium
Sunday,SHERBOURNE STATION,SUO,0,0,Unknown,BD,0,2025-01-05 18:55:00,2025,1,18,Sunday,No Delay
Sunday,SHEPPARD STATION,MUIS,0,0,N,YU,0,2025-01-05 18:56:00,2025,1,18,Sunday,No Delay
Sunday,UNION STATION,PUMEL,0,0,Unknown,YU,0,2025-01-05 19:11:00,2025,1,19,Sunday,No Delay
Sunday,LAWRENCE WEST STATION,SUDP,0,0,S,YU,5476,2025-01-05 20:06:00,2025,1,20,Sunday,No Delay
Sunday,KEELE STATION,MUSC,0,0,E,BD,5142,2025-01-05 20:21:00,2025,1,20,Sunday,No Delay
Sunday,BLOOR STATION,MUIRS,0,0,S,YU,0,2025-01-05 20:56:00,2025,1,20,Sunday,No Delay
Sunday,BLOOR STATION,SUDP,3,9,S,YU,5381,2025-01-05 20:58:00,2025,1,20,Sunday,Small
Sunday,DUNDAS STATION,MUIRS,0,0,Unknown,YU,0,2025-01-05 21:12:00,2025,1,21,Sunday,No Delay
Sunday,ST CLAIR WEST STATION,PUMEL,0,0,Unknown,YU,0,2025-01-05 21:17:00,2025,1,21,Sunday,No Delay
Sunday,DONLANDS STATION,MUSAN,0,0,W,BD,5303,2025-01-05 21:26:00,2025,1,21,Sunday,No Delay
Sunday,YONGE-UNIVERSITY AND B,MUO,0,0,Unknown,YU/BD,0,2025-01-05 22:00:00,2025,1,22,Sunday,No Delay
Sunday,KIPLING STATION,MUSAN,6,12,E,BD,5026,2025-01-05 22:13:00,2025,1,22,Sunday,Medium
Sunday,JANE STATION,SUDP,0,0,E,BD,5206,2025-01-05 22:18:00,2025,1,22,Sunday,No Delay
Sunday,BLOOR STATION,SUDP,0,0,Unknown,YU,0,2025-01-05 22:40:00,2025,1,22,Sunday,No Delay
Sunday,BLOOR STATION,SUO,0,0,S,YU,0,2025-01-05 22:43:00,2025,1,22,Sunday,No Delay
Sunday,KENNEDY BD STATION,MUIS,0,0,Unknown,BD,0,2025-01-05 23:47:00,2025,1,23,Sunday,No Delay
Sunday,YORK MILLS STATION,SUDP,6,12,S,YU,5391,2025-01-05 00:26:00,2025,1,0,Sunday,Medium
Sunday,QUEEN STATION,SUUT,9,15,S,YU,5501,2025-01-05 00:43:00,2025,1,0,Sunday,Medium
Sunday,WELLESLEY STATION,SUUT,0,0,S,YU,0,2025-01-05 00:50:00,2025,1,0,Sunday,No Delay
Sunday,OSGOODE STATION,MUNCA,0,0,Unknown,YU,0,2025-01-05 01:00:00,2025,1,1,Sunday,No Delay
Sunday,BLOOR STATION,SUO,0,0,Unknown,YU,0,2025-01-05 01:17:00,2025,1,1,Sunday,No Delay
Sunday,DUNDAS STATION,SUUT,4,10,N,YU,6101,2025-01-05 01:27:00,2025,1,1,Sunday,Small
Sunday,VAUGHAN MC STATION,SUO,0,0,Unknown,YU,0,2025-01-05 01:38:00,2025,1,1,Sunday,No Delay
Sunday,KIPLING STATION,MUIS,0,0,Unknown,BD,0,2025-01-05 01:48:00,2025,1,1,Sunday,No Delay
Sunday,UNION STATION,SUO,0,0,Unknown,YU,0,2025-01-05 01:57:00,2025,1,1,Sunday,No Delay
Sunday,SHEPPARD-YONGE STATION,TUMVS,3,10,E,SHP,6191,2025-01-05 16:12:00,2025,1,16,Sunday,Small
Monday,QUEEN STATION,MUNCA,0,0,Unknown,YU,0,2025-01-06 05:35:00,2025,1,5,Monday,No Delay
Monday,ST ANDREW STATION,MUNCA,0,0,Unknown,YU,0,2025-01-06 05:40:00,2025,1,5,Monday,No Delay
Monday,KENNEDY BD STATION,MUCL,0,0,W,BD,5055,2025-01-06 05:40:00,2025,1,5,Monday,No Delay
Monday,WELLESLEY STATION,MUNCA,0,0,Unknown,YU,0,2025-01-06 05:45:00,2025,1,5,Monday,No Delay
Monday,GREENWOOD YARD,SUG,0,0,Unknown,BD,5316,2025-01-06 05:45:00,2025,1,5,Monday,No Delay
Monday,KENNEDY BD STATION,MUO,5,10,W,BD,5212,2025-01-06 05:50:00,2025,1,5,Monday,Small
Monday,KING STATION,PUTR,7,0,S,YU,5381,2025-01-06 05:59:00,2025,1,5,Monday,Medium
Monday,KIPLING STATION,MUIS,0,0,Unknown,BD,0,2025-01-06 07:10:00,2025,1,7,Monday,No Delay
Monday,ST GEORGE YUS STATION,SUDP,0,0,S,YU,5386,2025-01-06 07:33:00,2025,1,7,Monday,No Delay
Monday,UNION STATION,SUDP,0,0,S,YU,5636,2025-01-06 07:36:00,2025,1,7,Monday,No Delay
Monday,KENNEDY BD STATION,TUSC,0,0,E,BD,5199,2025-01-06 07:37:00,2025,1,7,Monday,No Delay
Monday,ST PATRICK STATION,MUPAA,3,6,S,YU,5811,2025-01-06 08:19:00,2025,1,8,Monday,Small
Monday,RUNNYMEDE STATION,MUPAA,0,0,E,BD,5263,2025-01-06 08:24:00,2025,1,8,Monday,No Delay
Monday,DUNDAS STATION,SUDP,0,0,N,YU,5811,2025-01-06 08:32:00,2025,1,8,Monday,No Delay
Monday,SUMMERHILL STATION,MUIR,0,0,S,YU,5381,2025-01-06 08:52:00,2025,1,8,Monday,No Delay
Monday,WELLESLEY STATION,MUIR,0,0,S,YU,5921,2025-01-06 09:01:00,2025,1,9,Monday,No Delay
Monday,ROSEDALE STATION,MUPAA,4,7,S,YU,5851,2025-01-06 09:17:00,2025,1,9,Monday,Small
Monday,ROYAL YORK STATION,EUNT,10,12,E,BD,5146,2025-01-06 09:34:00,2025,1,9,Monday,Medium
Monday,COXWELL STATION,MUIS,0,0,Unknown,BD,0,2025-01-06 09:42:00,2025,1,9,Monday,No Delay
Monday,DUPONT STATION,SUO,0,0,N,YU,5851,2025-01-06 09:45:00,2025,1,9,Monday,No Delay
Monday,VAUGHAN MC STATION,SUDP,3,6,S,YU,5971,2025-01-06 10:01:00,2025,1,10,Monday,Small
Monday,SHEPPARD STATION,TUATC,3,6,N,YU,5841,2025-01-06 10:20:00,2025,1,10,Monday,Small
Monday,DUNDAS STATION,MUNCA,0,0,Unknown,YU,0,2025-01-06 10:40:00,2025,1,10,Monday,No Delay
Monday,ST ANDREW STATION,MUNCA,0,0,Unknown,YU,0,2025-01-06 10:41:00,2025,1,10,Monday,No Delay
Monday,KENNEDY BD STATION,MUIR,0,0,E,BD,5023,2025-01-06 11:44:00,2025,1,11,Monday,No Delay
Monday,OLD MILL STATION,MUIRS,0,0,Unknown,BD,0,2025-01-06 12:41:00,2025,1,12,Monday,No Delay
Monday,KIPLING STATION,MUSAN,4,8,E,BD,5229,2025-01-06 13:16:00,2025,1,13,Monday,Small
Monday,BROADVIEW STATION,SUDP,0,0,Unknown,BD,0,2025-01-06 13:20:00,2025,1,13,Monday,No Delay
Monday,COXWELL STATION,MUIR,12,16,E,BD,5014,2025-01-06 13:37:00,2025,1,13,Monday,Medium
Monday,WOODBINE STATION,MUPAA,0,0,E,BD,5324,2025-01-06 13:46:00,2025,1,13,Monday,No Delay
Monday,YONGE BD STATION,SUO,0,0,E,BD,0,2025-01-06 13:51:00,2025,1,13,Monday,No Delay
Monday,PAPE STATION,MUSAN,4,8,E,BD,5229,2025-01-06 14:01:00,2025,1,14,Monday,Small
Monday,WARDEN STATION,MUIR,17,21,E,YU,5036,2025-01-06 14:09:00,2025,1,14,Monday,Severe
Monday,RUNNYMEDE STATION,PUMEL,0,0,Unknown,BD,0,2025-01-06 14:39:00,2025,1,14,Monday,No Delay
Monday,JANE STATION,EUNT,3,7,E,BD,5365,2025-01-06 15:16:00,2025,1,15,Monday,Small
Monday,ST PATRICK STATION,SUUT,20,24,S,YU,5981,2025-01-06 15:26:00,2025,1,15,Monday,Severe
Monday,KIPLING STATION,MUTO,6,10,E,BD,5260,2025-01-06 15:27:00,2025,1,15,Monday,Medium
Monday,YONGE BD STATION,MUIR,4,8,E,BD,5026,2025-01-06 15:34:00,2025,1,15,Monday,Small
Monday,PIONEER VILLAGE STATIO,PUMEL,0,0,Unknown,YU,0,2025-01-06 15:35:00,2025,1,15,Monday,No Delay
Monday,WARDEN STATION,MUIS,0,0,Unknown,BD,0,2025-01-06 15:46:00,2025,1,15,Monday,No Delay
Monday,ISLINGTON STATION,TUMVS,3,6,W,BD,5033,2025-01-06 15:56:00,2025,1,15,Monday,Small
Monday,DAVISVILLE STATION,MUIR,4,8,S,YU,5426,2025-01-06 15:56:00,2025,1,15,Monday,Small
Monday,ST CLAIR STATION,PUMEL,0,0,Unknown,YU,0,2025-01-06 16:11:00,2025,1,16,Monday,No Delay
Monday,ST GEORGE YUS STATION,MUPAA,5,9,N,YU,5641,2025-01-06 16:51:00,2025,1,16,Monday,Small
Monday,KIPLING STATION,MUDD,3,6,E,BD,5308,2025-01-06 17:12:00,2025,1,17,Monday,Small
Monday,BLOOR STATION,MUPAA,0,0,N,YU,5476,2025-01-06 17:38:00,2025,1,17,Monday,No Delay
Monday,SHEPPARD WEST STATION,MUSAN,4,7,S,YU,5981,2025-01-06 18:03:00,2025,1,18,Monday,Small
Monday,COXWELL STATION,SUG,0,0,Unknown,BD,0,2025-01-06 18:04:00,2025,1,18,Monday,No Delay
Monday,SHEPPARD STATION,PUOPO,3,5,S,YU,5391,2025-01-06 18:09:00,2025,1,18,Monday,Small
Monday,SHERBOURNE STATION,PUSRA,8,11,E,BD,5095,2025-01-06 18:15:00,2025,1,18,Monday,Medium
Monday,YORK MILLS STATION,PUOPO,4,7,S,YU,5391,2025-01-06 18:16:00,2025,1,18,Monday,Small
Monday,BAY STATION,PUMEL,0,0,Unknown,BD,0,2025-01-06 18:27:00,2025,1,18,Monday,No Delay
Monday,SHEPPARD WEST STATION,SUAP,0,0,N,YU,5941,2025-01-06 19:22:00,2025,1,19,Monday,No Delay
Monday,KIPLING STATION,MUSAN,4,8,W,BD,5111,2025-01-06 20:12:00,2025,1,20,Monday,Small
Monday,WELLESLEY STATION,PUOPO,0,0,S,YU,5786,2025-01-06 20:17:00,2025,1,20,Monday,No Delay
Monday,NORTH YORK CTR STATION,MUPAA,0,0,N,YU,6111,2025-01-06 21:01:00,2025,1,21,Monday,No Delay
Monday,BATHURST STATION,SUAE,0,0,Unknown,BD,0,2025-01-06 21:08:00,2025,1,21,Monday,No Delay
Monday,KENNEDY BD STATION,MUIS,0,0,Unknown,BD,0,2025-01-06 21:51:00,2025,1,21,Monday,No Delay
Monday,YONGE-UNIVERSITY AND B,MUO,0,0,Unknown,YU/BD,0,2025-01-06 22:00:00,2025,1,22,Monday,No Delay
Monday,ST CLAIR STATION,PUMEL,0,0,Unknown,YU,0,2025-01-06 22:17:00,2025,1,22,Monday,No Delay
Monday,DONLANDS STATION,MUIS,0,0,W,BD,0,2025-01-06 22:21:00,2025,1,22,Monday,No Delay
Monday,WOODBINE STATION,SUDP,4,9,E,BD,5041,2025-01-06 22:33:00,2025,1,22,Monday,Small
Monday,YONGE BD STATION,SUUT,0,0,W,BD,5117,2025-01-06 23:15:00,2025,1,23,Monday,No Delay
Monday,ST ANDREW STATION,MUIR,15,21,N,YU,5861,2025-01-06 01:01:00,2025,1,1,Monday,Medium
Monday,FINCH STATION,MUPAA,0,0,N,YU,5581,2025-01-06 01:10:00,2025,1,1,Monday,No Delay
Monday,ST PATRICK STATION,MUIRS,0,0,S,YU,0,2025-01-06 01:22:00,2025,1,1,Monday,No Delay
Monday,DUNDAS STATION,MUIS,0,0,N,YU,0,2025-01-06 01:28:00,2025,1,1,Monday,No Delay
Monday,ST GEORGE BD STATION,EUNT,13,18,W,BD,5299,2025-01-06 01:34:00,2025,1,1,Monday,Medium
Monday,LESLIE STATION,TUSC,0,0,W,SHP,6176,2025-01-06 07:08:00,2025,1,7,Monday,No Delay
Monday,BAY STATION,PUMEL,0,0,Unknown,SHP,0,2025-01-06 14:31:00,2025,1,14,Monday,No Delay
Monday,SHEPPARD-YONGE STATION,PUMEL,0,0,Unknown,SHP,0,2025-01-06 16:54:00,2025,1,16,Monday,No Delay
Monday,DON MILLS STATION,PUSTS,0,0,W,SHP,6146,2025-01-06 00:57:00,2025,1,0,Monday,No Delay
Tuesday,TEDDINGTON EE,SUO,0,0,Unknown,YU,0,2025-01-07 05:26:00,2025,1,5,Tuesday,No Delay
Tuesday,WELLESLEY STATION,MUNCA,0,0,Unknown,YU,0,2025-01-07 05:34:00,2025,1,5,Tuesday,No Delay
Tuesday,DUPONT STATION,MUNCA,0,0,Unknown,YU,0,2025-01-07 05:46:00,2025,1,5,Tuesday,No Delay
Tuesday,KING STATION,PUTR,9,0,S,YU,5446,2025-01-07 05:59:00,2025,1,5,Tuesday,Medium
Tuesday,FINCH STATION,PUSRA,4,8,S,YU,6006,2025-01-07 06:00:00,2025,1,6,Tuesday,Small
Tuesday,KEELE STATION,SUDP,5,8,E,BD,5169,2025-01-07 07:03:00,2025,1,7,Tuesday,Small
Tuesday,BLOOR STATION,PUMST,0,0,Unknown,YU,0,2025-01-07 07:26:00,2025,1,7,Tuesday,No Delay
Tuesday,PIONEER VILLAGE STATIO,SUDP,6,9,N,YU,5381,2025-01-07 07:38:00,2025,1,7,Tuesday,Medium
Tuesday,SPADINA YUS STATION,PUMST,0,0,Unknown,YU,0,2025-01-07 08:03:00,2025,1,8,Tuesday,No Delay
Tuesday,DAVISVILLE STATION,MUIS,0,0,Unknown,YU,0,2025-01-07 08:12:00,2025,1,8,Tuesday,No Delay
Tuesday,BATHURST STATION,EUNT,3,5,E,BD,5206,2025-01-07 08:36:00,2025,1,8,Tuesday,Small
Tuesday,KENNEDY BD STATION,TUSC,0,0,E,BD,5142,2025-01-07 08:38:00,2025,1,8,Tuesday,No Delay
Tuesday,EGLINTON STATION,PUMST,0,0,Unknown,YU,0,2025-01-07 08:42:00,2025,1,8,Tuesday,No Delay
Tuesday,KIPLING STATION,MUSAN,4,6,E,BD,5094,2025-01-07 08:46:00,2025,1,8,Tuesday,Small
Tuesday,CHRISTIE STATION,PUMEL,0,0,Unknown,BD,0,2025-01-07 09:27:00,2025,1,9,Tuesday,No Delay
Tuesday,ROYAL YORK STATION,TUSC,0,0,E,BD,5267,2025-01-07 09:55:00,2025,1,9,Tuesday,No Delay
Tuesday,BLOOR STATION,SUDP,3,8,N,YU,5611,2025-01-07 10:36:00,2025,1,10,Tuesday,Small
Tuesday,RUNNYMEDE STATION,MUIRS,0,0,Unknown,BD,0,2025-01-07 10:37:00,2025,1,10,Tuesday,No Delay
Tuesday,ST GEORGE YUS STATION,PUMST,0,0,Unknown,YU,0,2025-01-07 10:43:00,2025,1,10,Tuesday,No Delay
Tuesday,EGLINTON STATION,MUIS,0,0,Unknown,YU,0,2025-01-07 10:58:00,2025,1,10,Tuesday,No Delay
Tuesday,QUEEN'S PARK STATION,MUIS,0,0,S,YU,0,2025-01-07 11:25:00,2025,1,11,Tuesday,No Delay
Tuesday,COXWELL STATION,TUNIP,3,7,W,BD,5256,2025-01-07 11:33:00,2025,1,11,Tuesday,Small
Tuesday,COXWELL STATION,PUMEL,0,0,Unknown,BD,0,2025-01-07 12:08:00,2025,1,12,Tuesday,No Delay
Tuesday,SHEPPARD STATION,SUDP,0,0,N,YU,5466,2025-01-07 12:19:00,2025,1,12,Tuesday,No Delay
Tuesday,HIGH PARK STATION,EUNT,4,8,W,BD,5365,2025-01-07 12:30:00,2025,1,12,Tuesday,Small
Tuesday,ST CLAIR WEST STATION,MUO,3,8,N,YU,5426,2025-01-07 12:33:00,2025,1,12,Tuesday,Small
Tuesday,OSSINGTON STATION,TUMVS,4,8,E,BD,5038,2025-01-07 12:35:00,2025,1,12,Tuesday,Small
Tuesday,ROYAL YORK STATION,PUMEL,0,0,Unknown,BD,0,2025-01-07 12:40:00,2025,1,12,Tuesday,No Delay
Tuesday,KIPLING STATION,MUTO,3,7,E,BD,5148,2025-01-07 12:55:00,2025,1,12,Tuesday,Small
Tuesday,SUMMERHILL STATION,MUNCA,0,0,Unknown,YU,0,2025-01-07 13:38:00,2025,1,13,Tuesday,No Delay
Tuesday,COLLEGE STATION,SUDP,3,8,S,YU,6011,2025-01-07 13:42:00,2025,1,13,Tuesday,Small
Tuesday,DOWNSVIEW PARK STATION,EUDO,0,0,N,YU,5956,2025-01-07 14:07:00,2025,1,14,Tuesday,No Delay
Tuesday,NORTH YORK CTR STATION,EUPI,0,0,S,YU,5676,2025-01-07 14:19:00,2025,1,14,Tuesday,No Delay
Tuesday,KING STATION,SUDP,0,0,S,YU,5616,2025-01-07 14:45:00,2025,1,14,Tuesday,No Delay
Tuesday,ISLINGTON STATION,MUSC,0,0,W,BD,5073,2025-01-07 15:42:00,2025,1,15,Tuesday,No Delay
Tuesday,DAVISVILLE STATION,MUD,3,7,S,YU,5461,2025-01-07 15:45:00,2025,1,15,Tuesday,Small
Tuesday,YORKDALE STATION,TUS,4,8,S,YU,5811,2025-01-07 15:48:00,2025,1,15,Tuesday,Small
Tuesday,FINCH STATION,EUCD,4,8,S,YU,5956,2025-01-07 15:51:00,2025,1,15,Tuesday,Small
Tuesday,YORK UNIVERSITY STATIO,PUMEL,0,0,Unknown,YU,0,2025-01-07 15:59:00,2025,1,15,Tuesday,No Delay
Tuesday,DUNDAS STATION,MUIS,0,0,Unknown,YU,0,2025-01-07 16:19:00,2025,1,16,Tuesday,No Delay
Tuesday,SHEPPARD STATION,SUUT,0,0,S,YU,0,2025-01-07 16:27:00,2025,1,16,Tuesday,No Delay
Tuesday,YONGE BD STATION,TUSC,0,0,E,BD,5126,2025-01-07 16:28:00,2025,1,16,Tuesday,No Delay
Tuesday,DUPONT STATION,SUDP,16,18,S,YU,5406,2025-01-07 16:29:00,2025,1,16,Tuesday,Severe
Tuesday,YONGE BD STATION,PUMST,0,0,Unknown,BD,0,2025-01-07 16:42:00,2025,1,16,Tuesday,No Delay
Tuesday,ST GEORGE YUS STATION,MUPAA,4,6,N,YU,5961,2025-01-07 16:51:00,2025,1,16,Tuesday,Small
Tuesday,LAWRENCE STATION,PUMO,0,0,S,YU,5491,2025-01-07 17:08:00,2025,1,17,Tuesday,No Delay
Tuesday,MUSEUM STATION,MUNCA,0,0,Unknown,YU,0,2025-01-07 17:27:00,2025,1,17,Tuesday,No Delay
Tuesday,LAWRENCE STATION,PUMST,0,0,Unknown,YU,0,2025-01-07 17:37:00,2025,1,17,Tuesday,No Delay
Tuesday,ST GEORGE YUS STATION,MUSAN,8,11,N,YU,5785,2025-01-07 17:51:00,2025,1,17,Tuesday,Medium
Tuesday,ST CLAIR STATION,PUMEL,0,0,S,YU,0,2025-01-07 17:58:00,2025,1,17,Tuesday,No Delay
Tuesday,WELLESLEY STATION,PUMEL,0,0,Unknown,YU,0,2025-01-07 18:45:00,2025,1,18,Tuesday,No Delay
Tuesday,HIGHWAY 407 STATION,SUDP,7,10,N,YU,5711,2025-01-07 18:46:00,2025,1,18,Tuesday,Medium
Tuesday,BLOOR STATION,SUDP,0,0,Unknown,YU,0,2025-01-07 19:13:00,2025,1,19,Tuesday,No Delay
Tuesday,KENNEDY BD STATION,MUIS,0,0,Unknown,BD,0,2025-01-07 19:16:00,2025,1,19,Tuesday,No Delay
Tuesday,MUSEUM STATION,MUPAA,0,0,N,YU,5501,2025-01-07 19:28:00,2025,1,19,Tuesday,No Delay
Tuesday,YORK UNIVERSITY STATIO,MUPF,0,0,N,YU,5666,2025-01-07 19:31:00,2025,1,19,Tuesday,No Delay
Tuesday,COLLEGE STATION,PUOPO,5,7,S,YU,5961,2025-01-07 19:31:00,2025,1,19,Tuesday,Small
Tuesday,COLLEGE STATION,MUIS,0,0,Unknown,YU,0,2025-01-07 19:54:00,2025,1,19,Tuesday,No Delay
Tuesday,KENNEDY BD STATION,TUSC,0,0,E,BD,5154,2025-01-07 20:17:00,2025,1,20,Tuesday,No Delay
Tuesday,YORK UNIVERSITY STATIO,MUPF,0,0,S,YU,5516,2025-01-07 20:22:00,2025,1,20,Tuesday,No Delay
Tuesday,BROADVIEW STATION,MUIR,16,21,E,BD,5319,2025-01-07 20:39:00,2025,1,20,Tuesday,Severe
Tuesday,BAY STATION,MUSC,0,0,E,BD,5091,2025-01-07 20:58:00,2025,1,20,Tuesday,No Delay
Tuesday,QUEEN'S PARK STATION,MUDD,7,11,S,YU,5516,2025-01-07 21:01:00,2025,1,21,Tuesday,Medium
Tuesday,BROADVIEW STATION,SUO,0,0,W,BD,0,2025-01-07 21:10:00,2025,1,21,Tuesday,No Delay
Tuesday,BROADVIEW STATION,SUO,0,0,W,BD,5238,2025-01-07 21:30:00,2025,1,21,Tuesday,No Delay
Tuesday,KENNEDY BD STATION,SUDP,0,0,E,BD,5265,2025-01-07 21:34:00,2025,1,21,Tuesday,No Delay
Tuesday,BLOOR STATION,SUDP,7,11,N,YU,6091,2025-01-07 21:41:00,2025,1,21,Tuesday,Medium
Tuesday,YONGE-UNIVERSITY AND B,MUO,0,0,Unknown,YU/BD,0,2025-01-07 22:00:00,2025,1,22,Tuesday,No Delay
Tuesday,DUNDAS STATION,MUPAA,0,0,N,YU,6161,2025-01-07 22:02:00,2025,1,22,Tuesday,No Delay
Tuesday,HIGH PARK STATION,SUDP,8,13,W,BD,5280,2025-01-07 22:19:00,2025,1,22,Tuesday,Medium
Tuesday,KENNEDY BD STATION,MUIS,0,0,Unknown,BD,0,2025-01-07 22:31:00,2025,1,22,Tuesday,No Delay
Tuesday,KENNEDY BD STATION,MUIS,0,0,Unknown,BD,0,2025-01-07 22:33:00,2025,1,22,Tuesday,No Delay
